Spotify URI,artist,album,rating,release,link,added
spotify:track:7oolFzHipTMg2nL7shhdz2,Ed Sheeran,÷,,,https://open.spotify.com/track/7oolFzHipTMg2nL7shhdz2,2017-04-10T02:57:00Z
spotify:track:4yBnKUHioZxK5QWC7Ta5kR,1ST VOWS,1st Vows (The Red EP),,,https://open.spotify.com/track/4yBnKUHioZxK5QWC7Ta5kR,2017-04-10T02:57:00Z
spotify:track:5oK98mpTJSU0iqLHN1hZ3y,Bon Iver,"22, A Million",10,2016,https://open.spotify.com/track/5oK98mpTJSU0iqLHN1hZ3y,2017-04-10T02:57:00Z
spotify:track:3MWlVSkoLS1e66nlZ2tuWJ,J. Cole,4 Your Eyez Only,5,2016,https://open.spotify.com/track/3MWlVSkoLS1e66nlZ2tuWJ,2017-04-10T02:57:00Z
spotify:track:5RuKwWwNwA2URfO4btAKwZ,Santigold,99 Cents,,,https://open.spotify.com/track/5RuKwWwNwA2URfO4btAKwZ,2017-04-10T02:57:00Z
spotify:track:3pcCifdPTc2BbqmWpEhtUd,Radiohead,A Moon Shaped Pool,,,https://open.spotify.com/track/3pcCifdPTc2BbqmWpEhtUd,2017-04-10T02:57:00Z
spotify:track:688iitLNSV6Iik1QESqvth,Solange,A Seat at the Table,9,2016,https://open.spotify.com/track/688iitLNSV6Iik1QESqvth,2017-04-10T02:57:00Z
spotify:track:0Tr5G2mE56eLUGvCaXRM8I,Kaleo,A/B,9,2016,https://open.spotify.com/track/0Tr5G2mE56eLUGvCaXRM8I,2017-04-10T02:57:00Z
spotify:track:64fQ7Fc1glM5OShhqmttuc,Baauer,Aa,,,https://open.spotify.com/track/64fQ7Fc1glM5OShhqmttuc,2017-04-10T02:57:00Z
spotify:track:5eCkuGPZNl4mISFNPgr3Dd,Marian Hill,ACT ONE,7,2016,https://open.spotify.com/track/5eCkuGPZNl4mISFNPgr3Dd,2017-04-10T02:57:00Z
spotify:track:6vU9ic5PA8cSApJVoUKgKm,Lemaitre,Afterglow,8,2016,https://open.spotify.com/track/6vU9ic5PA8cSApJVoUKgKm,2017-04-10T02:57:00Z
spotify:track:0cVeP9t3QChKYHKNGWfPnD,M.I.A.,AIM,7,2016,https://open.spotify.com/track/0cVeP9t3QChKYHKNGWfPnD,2017-04-10T02:57:00Z
spotify:track:2GMVFDUyBScHFjYlajlF0A,AURORA,All My Demons Greeting Me As A Friend,,,https://open.spotify.com/track/2GMVFDUyBScHFjYlajlF0A,2017-04-10T02:57:00Z
spotify:track:0EqraSw7BDZHcMXYTmKKaz,Wakey!Wakey!,Almost Everything I Wish I'd Said The Last Time I Saw You...,,,https://open.spotify.com/track/0EqraSw7BDZHcMXYTmKKaz,2017-04-10T02:57:00Z
spotify:track:1fulFeOm8Zm5QJDSLRpoCc,Saosin,Along The Shadow,,,https://open.spotify.com/track/1fulFeOm8Zm5QJDSLRpoCc,2017-04-10T02:57:00Z
spotify:track:0UBgJMgfxiIsuL9zfiEuKn,Krewella,Ammunition,3,2016,https://open.spotify.com/track/0UBgJMgfxiIsuL9zfiEuKn,2017-04-10T02:57:00Z
spotify:track:0WgBb7XgdtbUW0GlYel9mH,Rihanna,ANTI,10,2016,https://open.spotify.com/track/0WgBb7XgdtbUW0GlYel9mH,2017-04-10T02:57:00Z
spotify:track:4iUFYqWo9l1BpOZAHsR7zf,A Day To Remember,Bad Vibrations,4,2016,https://open.spotify.com/track/4iUFYqWo9l1BpOZAHsR7zf,2017-04-10T02:57:00Z
spotify:track:3tAwGmIYlx4dqC0PAT9y8I,Brandi Carlile,Bear Creek,10,2012,https://open.spotify.com/track/3tAwGmIYlx4dqC0PAT9y8I,2017-04-10T02:57:00Z
spotify:track:2dAJsbuZMItjZ3ftorUN7i,"Dip Doundou Guiss, Toomani",Beus Niki Tay: The Selec-Tape,,,https://open.spotify.com/track/2dAJsbuZMItjZ3ftorUN7i,2017-04-10T02:57:00Z
spotify:track:1erl1XqkftPhI9spxYnJsv,Big Grams,Big Grams,6,2015,https://open.spotify.com/track/1erl1XqkftPhI9spxYnJsv,2017-04-10T02:57:00Z
spotify:track:7vAP58rs2edngP9qdnxkCc,Grouplove,Big Mess,5,2016,https://open.spotify.com/track/7vAP58rs2edngP9qdnxkCc,2017-04-10T02:57:00Z
spotify:track:6LANrytUGsRGLfsdGW8NSH,Mayday Parade,Black Lines,5,2015,https://open.spotify.com/track/6LANrytUGsRGLfsdGW8NSH,2017-04-10T02:57:00Z
spotify:track:19YKaevk2bce4odJkP5L22,Frank Ocean,Blonde,10,2016,https://open.spotify.com/track/19YKaevk2bce4odJkP5L22,2017-04-10T02:57:00Z
spotify:track:0hMwRSq6BP69N5jajoNCYn,Son Lux,Bones,,,https://open.spotify.com/track/0hMwRSq6BP69N5jajoNCYn,2017-04-10T02:57:00Z
spotify:track:2YiocH6zbQPBq0nD45bB7z,Lawrence,Breakfast,9,2016,https://open.spotify.com/track/2YiocH6zbQPBq0nD45bB7z,2017-04-10T02:57:00Z
spotify:track:3Wzpa21OyaDuLwhqLddGar,Peter Bjorn and John,Breakin' Point,4,2016,https://open.spotify.com/track/3Wzpa21OyaDuLwhqLddGar,2017-04-10T02:57:00Z
spotify:track:5D6DCICQ9MaC2LPIjdWDxh,Tiny Ruins,Brightly Painted One,7,2014,https://open.spotify.com/track/5D6DCICQ9MaC2LPIjdWDxh,2017-04-10T02:57:00Z
spotify:track:0g6azQIxHsHFBoDD7BI3jz,The New Pornographers,Brill Bruisers,,,https://open.spotify.com/track/0g6azQIxHsHFBoDD7BI3jz,2017-04-10T02:57:00Z
spotify:track:0oOOVSZGuPriWBqwbh0uuJ,blink-182,California,,,https://open.spotify.com/track/0oOOVSZGuPriWBqwbh0uuJ,2017-04-10T02:57:00Z
spotify:track:6SKsopY3khZl3BcqGlxoMB,Caroline Shaw,Caroline Shaw: Partita for 8 Voices,,,https://open.spotify.com/track/6SKsopY3khZl3BcqGlxoMB,2017-04-10T02:57:00Z
spotify:track:3IrpnPDpkCqgQkAtgOARzV,James Bay,Chaos And The Calm,10,,https://open.spotify.com/track/3IrpnPDpkCqgQkAtgOARzV,2017-04-10T02:57:00Z
spotify:track:6PMzQmwZoY9oRujr7JvJsm,Bea Miller,chapter one: blue,,2017,https://open.spotify.com/track/6PMzQmwZoY9oRujr7JvJsm,2017-04-10T02:57:00Z
spotify:track:5MMZJtHOiH1RmQSSe3DJdg,The Lumineers,Cleopatra,9,2016,https://open.spotify.com/track/5MMZJtHOiH1RmQSSe3DJdg,2017-04-10T02:57:00Z
spotify:track:6bqHegYlJ2ihL0rw3uW65e,Kygo,Cloud Nine,,,https://open.spotify.com/track/6bqHegYlJ2ihL0rw3uW65e,2017-04-10T02:57:00Z
spotify:track:2PC9Tl8SWVO2yhDDtJcrAi,The Chainsmokers,Collage EP,7,2016,https://open.spotify.com/track/2PC9Tl8SWVO2yhDDtJcrAi,2017-04-10T02:57:00Z
spotify:track:3ZLyt2ndLFBh148XRYjYYZ,Chance The Rapper,Coloring Book,10,2016,https://open.spotify.com/track/3ZLyt2ndLFBh148XRYjYYZ,2017-04-10T02:57:00Z
spotify:track:65GbQI9VDTs7vo6MJL2iJA,Leon Bridges,Coming Home,9,2016,https://open.spotify.com/track/65GbQI9VDTs7vo6MJL2iJA,2017-04-10T02:57:00Z
spotify:track:5zGc4VrpbQu4ca3ZTebhfE,Broods,Conscious,8,2016,https://open.spotify.com/track/5zGc4VrpbQu4ca3ZTebhfE,2017-04-10T02:57:00Z
spotify:track:2seiXMXgpha6Kjg0T6YuRX,Snarky Puppy,Culcha Vulcha,9,2016,https://open.spotify.com/track/2seiXMXgpha6Kjg0T6YuRX,2017-04-10T02:57:00Z
spotify:track:4oLuMvGQ4WJfU2s4OM6nfE,Migos,Culture,,2017,https://open.spotify.com/track/4oLuMvGQ4WJfU2s4OM6nfE,2017-04-10T02:57:00Z
spotify:track:4TZdeM7zelZGz6JPrXSEZ1,Ariana Grande,Dangerous Woman,9,2016,https://open.spotify.com/track/4TZdeM7zelZGz6JPrXSEZ1,2017-04-10T02:57:00Z
spotify:track:3sxVEWDtMwY42OwoAQgM7h,Open Mike Eagle,Dark Comedy,7,2014,https://open.spotify.com/track/3sxVEWDtMwY42OwoAQgM7h,2017-04-10T02:57:00Z
spotify:track:7wNYnzwPybJM1M2XiqMFLL,Hermitude,Dark Night Sweet Light,9,2015,https://open.spotify.com/track/7wNYnzwPybJM1M2XiqMFLL,2017-04-10T02:57:00Z
spotify:track:7ArHtIvg9Gw5ZhFvpU8C53,KRANE,Debris,9,2016,https://open.spotify.com/track/7ArHtIvg9Gw5ZhFvpU8C53,2017-04-10T02:57:00Z
spotify:track:41IcdEHjwDp65pVjOxODCf,Dirty Projectors,Dirty Projectors,,2017,https://open.spotify.com/track/41IcdEHjwDp65pVjOxODCf,2017-04-10T02:57:00Z
spotify:track:6tYxDbSlMbjir2tUrPUBia,What So Not,Divide & Conquer,,,https://open.spotify.com/track/6tYxDbSlMbjir2tUrPUBia,2017-04-10T02:57:00Z
spotify:track:7jhinpw7eEc1fxtdta68Ng,araabMUZIK,Dream World,6,2016,https://open.spotify.com/track/7jhinpw7eEc1fxtdta68Ng,2017-04-10T02:57:00Z
spotify:track:0K8TLvG03owMhFSBnNB8Za,Radiolucent,Electric City,,,https://open.spotify.com/track/0K8TLvG03owMhFSBnNB8Za,2017-04-10T02:57:00Z
spotify:track:21yo11TFsfpDtuYyCbqhZS,DJ Snake,Encore,7,2016,https://open.spotify.com/track/21yo11TFsfpDtuYyCbqhZS,2017-04-10T02:57:00Z
spotify:track:44nFlz3tVXesHRGuDvZfdD,EDEN,End Credits,9,2015,https://open.spotify.com/track/44nFlz3tVXesHRGuDvZfdD,2017-04-10T02:57:00Z
spotify:track:0ksoR7YuQLOhbs7cmQVksk,Gramatik,Epigram,,,https://open.spotify.com/track/0ksoR7YuQLOhbs7cmQVksk,2017-04-10T02:57:00Z
spotify:track:4cx6srR6OQzmd6mzpeaQsY,Tycho,Epoch,10,2016,https://open.spotify.com/track/4cx6srR6OQzmd6mzpeaQsY,2017-04-10T02:57:00Z
spotify:track:1WXTiEkSEWQqRNnzZ8hl89,K.Flay,Every Where Is Some Where,,2017,https://open.spotify.com/track/1WXTiEkSEWQqRNnzZ8hl89,2017-04-10T02:57:00Z
spotify:track:0XBgk6lWcBh8iACYzCg6Yv,Kevin Garrett,False Hope,,2017,https://open.spotify.com/track/0XBgk6lWcBh8iACYzCg6Yv,2017-04-10T02:57:00Z
spotify:track:0KCPr5a8iLfcO5g7kVyxWr,Point Point,Family Portrait EP,7,2016,https://open.spotify.com/track/0KCPr5a8iLfcO5g7kVyxWr,2017-04-10T02:57:00Z
spotify:track:6Ei0ED6oOkM0UE1flH5SMI,Classixx,Faraway Reach,9,2016,https://open.spotify.com/track/6Ei0ED6oOkM0UE1flH5SMI,2017-04-10T02:57:00Z
spotify:track:4Luzip43JUNRDJJR7l8bdb,Nicky Jam,Fénix,9,2017,https://open.spotify.com/track/4Luzip43JUNRDJJR7l8bdb,2017-04-10T02:57:00Z
spotify:track:7j56HrjR9cGzvekvZY3Faz,Fitz and The Tantrums,Fitz and The Tantrums,3,2016,https://open.spotify.com/track/7j56HrjR9cGzvekvZY3Faz,2017-04-10T02:57:00Z
spotify:track:3rJ0wD7p67rfCfUYg446kw,Wave Racer,Flash Drive,8,2015,https://open.spotify.com/track/3rJ0wD7p67rfCfUYg446kw,2017-04-10T02:57:00Z
spotify:track:6A3hUBzQ0k6chtNJlGxDQn,Injury Reserve,Floss,7,2016,https://open.spotify.com/track/6A3hUBzQ0k6chtNJlGxDQn,2017-04-10T02:57:00Z
spotify:track:3NlGRvN3oqTBGtfPhP54J5,Judah & the Lion,Folk Hop N' Roll,7,2016,https://open.spotify.com/track/3NlGRvN3oqTBGtfPhP54J5,2017-04-10T02:57:00Z
spotify:track:5UBJPtR2I4dAkZKOtY3ES6,Blood Orange,Freetown Sound,8,2016,https://open.spotify.com/track/5UBJPtR2I4dAkZKOtY3ES6,2017-04-10T02:57:00Z
spotify:track:0w76iBJqQp2vj1zQkSDhpI,Lone,Galaxy Garden,,,https://open.spotify.com/track/0w76iBJqQp2vj1zQkSDhpI,2017-04-10T02:57:00Z
spotify:track:43vWPdh0S7dHVVamDQIt8u,ZHU,GENERATIONWHY,8,2016,https://open.spotify.com/track/43vWPdh0S7dHVVamDQIt8u,2017-04-10T02:57:00Z
spotify:track:3N3I61FpvZtqrLauYbxzSZ,BeauDamian,Gouldian Finch,8,2016,https://open.spotify.com/track/3N3I61FpvZtqrLauYbxzSZ,2017-04-10T02:57:00Z
spotify:track:3CJ60azPXtva8OdBsxSA7a,Simon & Garfunkel,Greatest Hits,,,https://open.spotify.com/track/3CJ60azPXtva8OdBsxSA7a,2017-04-10T02:57:00Z
spotify:track:34Ywq2J9UVS8klEW6Cazwj,Kelela,Hallucinogen,,,https://open.spotify.com/track/34Ywq2J9UVS8klEW6Cazwj,2017-04-10T02:57:00Z
spotify:track:6qnaCx4wQQBqFd9XdQyWjC,The Shins,Heartworms,6,2017,https://open.spotify.com/track/6qnaCx4wQQBqFd9XdQyWjC,2017-04-10T02:57:00Z
spotify:track:3NhcdMglLtCucAxg07EbVi,Open Mike Eagle,Hella Personal Film Festival,8,2016,https://open.spotify.com/track/3NhcdMglLtCucAxg07EbVi,2017-04-10T02:57:00Z
spotify:track:5RxrdhD6g4feRMgkSSobEi,Elliot Moss,Highspeeds,,,https://open.spotify.com/track/5RxrdhD6g4feRMgkSSobEi,2017-04-10T02:57:00Z
spotify:track:6pqKbOiVd58jcnxqIB10Ra,Young the Giant,Home of the Strange,,,https://open.spotify.com/track/6pqKbOiVd58jcnxqIB10Ra,2017-04-10T02:57:00Z
spotify:track:1hMEiCtNg5zEJnDDh0bdmH,Wakey!Wakey!,Homeless Poets,,,https://open.spotify.com/track/1hMEiCtNg5zEJnDDh0bdmH,2017-04-10T02:57:00Z
spotify:track:1BLIejgsEW10gWMRwqykN4,Michelle Branch,Hopeless Romantic,3,2017,https://open.spotify.com/track/1BLIejgsEW10gWMRwqykN4,2017-04-10T02:57:00Z
spotify:track:4Fe5RBekhh4irEhWZrGsCw,ANOHNI,HOPELESSNESS,,,https://open.spotify.com/track/4Fe5RBekhh4irEhWZrGsCw,2017-04-10T02:57:00Z
spotify:track:70x1x9NbSJJXkrgvIyyAVX,Spoon,Hot Thoughts,7,2017,https://open.spotify.com/track/70x1x9NbSJJXkrgvIyyAVX,2017-04-10T02:57:00Z
